Date,SPY,^GSPC,^VIX
2016-01-04,169.90817260742188,2012.6600341796875,20.700000762939453
2016-01-05,170.1954803466797,2016.7099609375,19.34000015258789
2016-01-06,168.04872131347656,1990.260009765625,20.59000015258789
2016-01-07,164.01687622070312,1943.0899658203125,24.989999771118164
2016-01-08,162.21656799316406,1922.030029296875,27.010000228881836
2016-01-11,162.377197265625,1923.6700439453125,24.299999237060547
2016-01-12,163.68728637695312,1938.6800537109375,22.469999313354492
2016-01-13,159.60475158691406,1890.280029296875,25.219999313354492
2016-01-14,162.2249755859375,1921.8399658203125,23.950000762939453
2016-01-15,158.74267578125,1880.3299560546875,27.020000457763672
2016-01-19,158.95399475097656,1881.3299560546875,26.049999237060547
2016-01-20,156.91696166992188,1859.3299560546875,27.59000015258789
2016-01-21,157.7959747314453,1868.989990234375,26.690000534057617
2016-01-22,161.03326416015625,1906.9000244140625,22.34000015258789
2016-01-25,158.59896850585938,1877.0799560546875,24.149999618530273
2016-01-26,160.7627716064453,1903.6300048828125,22.5
2016-01-27,159.01309204101562,1882.949951171875,23.110000610351562
2016-01-28,159.84149169921875,1893.3599853515625,22.420000076293945
2016-01-29,163.73802185058594,1940.239990234375,20.200000762939453
2016-02-01,163.6788330078125,1939.3800048828125,19.979999542236328
2016-02-02,160.72894287109375,1903.030029296875,21.979999542236328
2016-02-03,161.69248962402344,1912.530029296875,21.649999618530273
2016-02-04,161.94607543945312,1915.449951171875,21.84000015258789
2016-02-05,158.86094665527344,1880.050048828125,23.3799991607666
2016-02-08,156.7225799560547,1853.43994140625,26.0
2016-02-09,156.73101806640625,1852.2099609375,26.540000915527344
2016-02-10,156.59573364257812,1851.8599853515625,26.290000915527344
2016-02-11,154.55880737304688,1829.0799560546875,28.139999389648438
2016-02-12,157.7453155517578,1864.780029296875,25.399999618530273
2016-02-16,160.4077606201172,1895.5799560546875,24.110000610351562
2016-02-17,163.0279541015625,1926.8199462890625,22.309999465942383
2016-02-18,162.36026000976562,1917.8299560546875,21.639999389648438
2016-02-19,162.28421020507812,1917.780029296875,20.530000686645508
2016-02-22,164.63397216796875,1945.5,19.3799991607666
2016-02-23,162.55465698242188,1921.27001953125,20.979999542236328
2016-02-24,163.29844665527344,1929.800048828125,20.719999313354492
2016-02-25,165.27627563476562,1951.699951171875,19.110000610351562
2016-02-26,164.8959197998047,1948.050048828125,19.809999465942383
2016-02-29,163.6027374267578,1932.22998046875,20.549999237060547
2016-03-01,167.44850158691406,1978.3499755859375,17.700000762939453
2016-03-02,168.2008056640625,1986.449951171875,17.09000015258789
2016-03-03,168.8600311279297,1993.4000244140625,16.700000762939453
2016-03-04,169.4095001220703,1999.989990234375,16.860000610351562
2016-03-07,169.5447540283203,2001.760009765625,17.350000381469727
2016-03-08,167.69369506835938,1979.260009765625,18.670000076293945
2016-03-09,168.52194213867188,1989.260009765625,18.34000015258789
2016-03-10,168.6572265625,1989.5699462890625,18.049999237060547
2016-03-11,171.37890625,2022.18994140625,16.5
2016-03-14,171.1591033935547,2019.6400146484375,16.920000076293945
2016-03-15,170.8802032470703,2015.9300537109375,16.84000015258789
2016-03-16,171.86907958984375,2027.219970703125,14.989999771118164
2016-03-17,172.95941162109375,2040.5899658203125,14.4399995803833
2016-03-18,173.6391143798828,2049.580078125,14.020000457763672
2016-03-21,173.88546752929688,2051.60009765625,13.789999961853027
2016-03-22,173.79200744628906,2049.800048828125,14.170000076293945
2016-03-23,172.6450958251953,2036.7099609375,14.9399995803833
2016-03-24,172.56866455078125,2035.93994140625,14.739999771118164
2016-03-28,172.67059326171875,2037.050048828125,15.239999771118164
2016-03-29,174.26780700683594,2055.010009765625,13.819999694824219
2016-03-30,175.03240966796875,2063.949951171875,13.5600004196167
2016-03-31,174.60765075683594,2059.739990234375,13.949999809265137
2016-04-01,175.79702758789062,2072.780029296875,13.100000381469727
2016-04-04,175.22781372070312,2066.1298828125,14.119999885559082
2016-04-05,173.47769165039062,2045.1700439453125,15.420000076293945
2016-04-06,175.37222290039062,2066.659912109375,14.09000015258789
2016-04-07,173.2737579345703,2041.9100341796875,16.15999984741211
2016-04-08,173.7410430908203,2047.5999755859375,15.359999656677246
2016-04-11,173.33328247070312,2041.989990234375,16.260000228881836
2016-04-12,174.94749450683594,2061.719970703125,14.850000381469727
2016-04-13,176.7145538330078,2082.419921875,13.84000015258789
2016-04-14,176.72311401367188,2082.780029296875,13.720000267028809
2016-04-15,176.5276641845703,2080.72998046875,13.619999885559082
2016-04-18,177.7681121826172,2094.340087890625,13.350000381469727
2016-04-19,178.32879638671875,2100.800048828125,13.239999771118164
2016-04-20,178.49876403808594,2102.39990234375,13.279999732971191
2016-04-21,177.5386962890625,2091.47998046875,13.949999809265137
2016-04-22,177.5386962890625,2091.580078125,13.220000267028809
2016-04-25,177.2328643798828,2087.7900390625,14.079999923706055
2016-04-26,177.4962921142578,2091.699951171875,13.960000038146973
2016-04-27,177.86158752441406,2095.14990234375,13.770000457763672
2016-04-28,176.2473602294922,2075.81005859375,15.220000267028809
2016-04-29,175.2958221435547,2065.300048828125,15.699999809265137
2016-05-02,176.68914794921875,2081.429931640625,14.680000305175781
2016-05-03,175.1513214111328,2063.3701171875,15.600000381469727
2016-05-04,174.17431640625,2051.1201171875,16.049999237060547
2016-05-05,174.14031982421875,2050.6298828125,15.90999984741211
2016-05-06,174.77760314941406,2057.139892578125,14.720000267028809
2016-05-09,174.92202758789062,2058.68994140625,14.569999694824219
2016-05-10,177.09698486328125,2084.389892578125,13.630000114440918
2016-05-11,175.44024658203125,2064.4599609375,14.6899995803833
2016-05-12,175.4912109375,2064.110107421875,14.40999984741211
2016-05-13,173.96192932128906,2046.6099853515625,15.039999961853027
2016-05-16,175.67811584472656,2066.659912109375,14.680000305175781
2016-05-17,174.03842163085938,2047.2099609375,15.569999694824219
2016-05-18,174.08938598632812,2047.6300048828125,15.949999809265137
2016-05-19,173.48622131347656,2040.0400390625,16.329999923706055
2016-05-20,174.58212280273438,2052.320068359375,15.199999809265137
2016-05-23,174.34426879882812,2048.0400390625,15.819999694824219
2016-05-24,176.60418701171875,2076.06005859375,14.420000076293945
2016-05-25,177.80209350585938,2090.5400390625,13.899999618530273
2016-05-26,177.85305786132812,2090.10009765625,13.430000305175781
2016-05-27,178.6177215576172,2099.06005859375,13.119999885559082
2016-05-31,178.27783203125,2096.949951171875,14.1899995803833
2016-06-01,178.64317321777344,2099.330078125,14.199999809265137
2016-06-02,179.18690490722656,2105.260009765625,13.630000114440918
2016-06-03,178.6516876220703,2099.1298828125,13.470000267028809
2016-06-06,179.56077575683594,2109.409912109375,13.649999618530273
2016-06-07,179.841064453125,2112.1298828125,14.050000190734863
2016-06-08,180.4273681640625,2119.1201171875,14.079999923706055
2016-06-09,180.18093872070312,2115.47998046875,14.640000343322754
