Date,AAPL,AMZN,ASML,BAC,BRK-B,FCX,GOOGL,JNJ,JPM,MSFT,MSTR,NEE,NEM,NFLX,NVDA,NVO,O,PG,PLUG,RIG,SPG,TM,URBN,WMT,XOM
2011-08-24,10449691319.896673,161793352610.90546,93727803866.92961,4397044342.060161,180437111.45872995,8834073878.917694,166370883.89348984,116670429.0,46333454151.153564,54669276785.36224,114605771969.12827,117617342072.29532,3922534513.282776,205455983703.61328,30798552851.51436,21031553247.19467,16652661963.572453,2090509120.0733128,39664170.0,13426668199.613739,4121469472.4098053,128643365.60440063,14463043217.056274,171207470193.8921,18944196076.988697
2011-08-25,10381354157.15338,159649183395.57794,93440079665.96454,4358459822.118902,172688309.13785666,8779208053.001404,166216867.50674248,113768093.95724487,45751772203.445435,59831184999.801636,113193775665.74152,115858342569.34871,3864437781.047821,200510948974.60938,30819810591.493835,21230491615.661335,16348317909.053715,2047494820.904829,38530909.08076286,13447571379.018394,3891605870.864708,122777328.55987549,13834583507.125854,169283531682.43536,18402026963.67073
2011-08-26,10655253629.070366,164067633215.38748,94721842678.9381,4522784621.027255,180021989.0163271,8894341766.693115,170883822.36862183,115169785.64099121,45925408010.48279,60691487792.3584,113266226585.13019,116401606817.05405,3878436227.607727,202941465576.17188,31549566856.61682,21698168547.92013,16610837040.8992,2067158507.4386444,37850949.82731342,13878666819.70871,3981622587.692646,127016366.14227295,14450474022.857666,170186121418.97717,18987198651.530743
2011-08-29,10832753246.820986,167901332856.86957,98462621697.02179,4687563105.9064865,184865042.19524592,9100635922.920227,173309731.48155212,119721172.68374634,45668841516.47339,65618745654.6936,114207491068.66365,119262773432.94421,3940032271.5759277,207076353088.3789,32456457696.68701,21691190016.34741,16907983255.558384,2127993030.090517,39890822.18384743,14398594062.965302,4092535549.614708,134675426.44882202,14999333859.855652,171254979070.46796,19372323892.735004
2011-08-30,10833310256.764166,170435420752.54224,96945363464.53467,4787201722.728395,189292900.96185163,9127984834.075928,181965997.38001823,119160501.04275513,45351182258.94165,63507070590.31677,114949693716.24367,119099770115.30353,3950531006.526947,206489616577.14844,33023253624.10034,22033223621.10071,16779601818.262424,2124920511.01054,38757561.26461029,14432558374.546112,4135936433.807354,134188427.52456665,14643201667.236328,168499700984.26657,19501323033.991814
2011-08-31,10689973031.385824,172839509120.97687,98253326491.98264,4885025162.760329,184173195.44787794,9132374982.330322,180987929.70228195,120380796.0,45668841516.47339,63976929676.3916,115275576106.83884,119154097585.43619,3970129311.5615845,206797010070.80078,33377497462.856827,21855220847.35222,16948359880.178726,2131065065.1948967,41250737.98883915,14636350343.943256,4208271240.7950974,136003585.18218994,14777274746.574402,170637416287.2481,19940672910.660267
2011-09-01,10584415226.439363,170305453185.85178,94957263529.97458,4823970632.973218,183758073.0054751,8989555052.947998,179647911.30542755,117692845.76925659,45205194818.03589,61940949050.37689,114515218801.79626,118302995096.34799,3970129311.5615845,205316293457.03125,32916975771.833496,21802876280.707455,16942586834.307854,2088178777.5719204,40344126.55154228,14581482852.95779,4001885186.0,131011914.81781006,14504938856.498718,169046026758.75583,19944408693.42327
2011-09-02,10390520949.361143,167641349782.6673,90588680702.09818,4766320912.5,178776639.68159616,8860240278.213501,164122126.40023232,114394741.76925659,44672866902.46582,56772657953.567505,113229980161.62814,116021293618.88268,3893835838.4132385,201544638061.52344,31840051938.94226,22500902413.309288,16528623181.952915,2055474368.566658,40117474.367694855,14038039227.875347,3995728298.643257,122865866.14227295,14211652634.872437,164699306531.79575,19422805389.119625
2011-09-06,10548580920.094778,165757051779.62555,87475735241.19801,4906586934.851503,182374289.54835132,8815335314.678192,168481048.48861694,112745689.76925659,44372362336.1145,54736677327.552795,112922252428.49554,117053505097.78201,3853238064.098358,198778789916.9922,31429132846.49666,22620123334.22613,16752193840.890202,2053006818.983408,38304256.896915436,13698388792.172504,3968023186.267557,121117122.22671509,14014739445.476532,162157818390.18576,19555545217.350483
2011-09-07,10664974778.793009,168940929567.92917,91085744729.18866,4991018846.426225,197180137.40511775,9015384147.708893,166347761.5134716,116587971.36749268,45007723581.7749,58573733104.7287,113537718376.66461,118484104086.15912,3849738752.3651123,205763320983.88672,32003005044.898224,22374662041.924572,17219535223.10706,2127053875.443798,39210865.632305145,14542289696.569675,3887985412.0891857,123928391.01791382,14513318319.29779,165910677659.9475,20140708322.841167
