Date,AAPL,AMZN,ASML,BAC,BRK-B,FCX,GOOGL,JNJ,JPM,MSFT,MSTR,NEE,NEM,NFLX,NVDA,NVO,O,PG,PLUG,RIG,SPG,TM,URBN,WMT,XOM
2009-08-21,5.070339202880859,4.25,25.1328067779541,13.44923210144043,66.58999633789062,23.278221130371094,11.547204971313477,37.638153076171875,28.744409561157227,18.120834350585938,6.198999881744385,8.879677772521973,28.669885635375977,0.6442859768867493,0.31927019357681274,4.305249214172363,10.89004898071289,33.18721008300781,7.5,61.65044403076172,28.824234008789062,57.530818939208984,28.799999237060547,12.187872886657715,37.82981872558594
2009-08-24,5.06554651260376,4.224999904632568,25.048723220825195,13.364501953125,66.51000213623047,23.414175033569336,11.633828163146973,37.79232406616211,28.31647300720215,18.291576385498047,6.283999919891357,8.90109920501709,28.038070678710938,0.6331430077552795,0.3103315830230713,4.236990451812744,10.916036605834961,33.03855514526367,7.300000190734863,62.509254455566406,28.407238006591797,57.13770294189453,28.219999313354492,12.23295783996582,38.57646179199219
2009-08-25,5.075734615325928,4.209499835968018,25.23558235168457,13.672615051269531,66.87999725341797,22.93832015991211,11.699350357055664,37.70597839355469,28.69173812866211,18.291576385498047,6.2170000076293945,8.847542762756348,28.290802001953125,0.635142982006073,0.31308212876319885,4.301027297973633,10.97668743133545,33.07572555541992,7.199999809265137,61.38010025024414,28.810331344604492,57.704078674316406,28.950000762939453,12.261434555053711,38.24100875854492
2009-08-26,5.016107082366943,4.199999809265137,25.684043884277344,13.703426361083984,65.95999908447266,22.58766746520996,11.615708351135254,37.39144515991211,28.507383346557617,18.224754333496094,6.296999931335449,8.713783264160156,27.995954513549805,0.6281430125236511,0.3167491555213928,4.279916763305664,11.076309204101562,33.05095672607422,7.199999809265137,60.87913131713867,29.352460861206055,57.91063690185547,28.8799991607666,12.29228401184082,38.61433029174805
2009-08-27,5.077230930328369,4.2154998779296875,26.039085388183594,13.803567886352539,65.76000213623047,22.991985321044922,11.567559242248535,37.30511474609375,28.60615348815918,18.328697204589844,6.244999885559082,8.696810722351074,28.480342864990234,0.625,0.32110390067100525,4.351694583892822,11.535477638244629,32.865135192871094,7.5,61.49937057495117,29.593385696411133,57.82401657104492,28.459999084472656,12.159401893615723,38.338401794433594
2009-08-28,5.095208644866943,4.138000011444092,26.132511138916016,13.849780082702637,66.13999938964844,23.428495407104492,11.535041809082031,37.18177032470703,28.25722885131836,18.321266174316406,6.177999973297119,8.701443672180176,29.077043533325195,0.6317139863967896,0.3376060724258423,4.2968058586120605,11.29247760772705,32.945640563964844,7.099999904632568,61.67431640625,30.0103816986084,57.47751998901367,28.68000030517578,12.133291244506836,37.93801498413086
2009-08-31,5.040078639984131,4.059500217437744,25.665361404418945,13.549369812011719,65.72000122070312,22.534011840820312,11.458598136901855,37.27427673339844,28.61273193359375,18.29900360107422,6.175000190734863,8.667495727539062,28.21358299255371,0.6232860088348389,0.33279287815093994,4.293285846710205,11.126980781555176,33.51548385620117,7.0,60.30659103393555,29.477554321289062,56.764549255371094,28.43000030517578,12.071593284606934,37.4132194519043
2009-09-01,4.952885150909424,3.9579999446868896,24.880544662475586,12.678947448730469,64.5999984741211,21.6860294342041,11.311911582946777,36.9659309387207,27.43425178527832,17.816469192504883,6.261000156402588,8.636639595031738,28.20656394958496,0.6021429896354675,0.32156234979629517,4.253879070281982,10.782938957214355,32.84035110473633,6.699999809265137,59.582984924316406,27.87904167175293,56.37808609008789,27.68000030517578,12.095315933227539,37.01283645629883
2009-09-02,4.9492902755737305,3.9070000648498535,24.600248336791992,12.540207862854004,63.79999923706055,22.11180305480957,11.243658065795898,36.85490036010742,26.900981903076172,17.712541580200195,6.300000190734863,8.557957649230957,30.818025588989258,0.5968570113182068,0.3261462152004242,4.235584259033203,10.417125701904297,32.704078674316406,6.699999809265137,59.15359878540039,27.281333923339844,56.098228454589844,27.420000076293945,12.083456993103027,36.888404846191406
2009-09-03,4.99033784866333,3.9230000972747803,25.29163360595703,12.97954273223877,64.19999694824219,23.070701599121094,11.35559368133545,36.811744689941406,27.72393226623535,17.898134231567383,6.35099983215332,8.550243377685547,32.20412063598633,0.5755710005760193,0.3339388370513916,4.205323696136475,10.717618942260742,32.747432708740234,6.699999809265137,59.821533203125,27.702959060668945,55.291969299316406,28.6299991607666,12.278048515319824,36.93168640136719
